time,port_target_error_x_mm,port_target_error_y_mm,port_target_error_z_mm,plug_tip_error_x_mm,plug_tip_error_y_mm,plug_tip_error_z_mm,port_marker_camera_count,plug_marker_camera_count
3.094999999999999929e+01,5.686743942944494368e-01,-4.438840216802741878e-02,-7.353481115591753436e-01,-2.071187464397633571e-01,7.827183365732293119e-01,3.991780699375002683e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.096000000000000085e+01,8.555287823301671590e-02,-3.138285348719405121e-01,-7.956747503767847007e-02,-4.857702750491049715e-01,-7.528358443755212015e-01,4.618082642376952762e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.097000000000000242e+01,-2.660670309332230365e-01,2.692667669437764921e-01,4.848524157762268416e-01,-3.021557360797511027e-01,3.631358268841866632e-01,-1.941878329411172999e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.098000000000000043e+01,-7.577819460544976682e-01,-2.227440382718270939e-02,-1.985996429005876251e-01,4.819649323608010683e-01,7.913403311220479353e-01,-1.042441472796640234e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.099000000000000199e+01,-3.060909826377578025e-01,-5.492285517288975072e-02,2.078161071017436967e-02,6.635234510626308868e-01,8.011994606277328401e-02,2.197882323832223150e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.100000000000000000e+01,2.200275333160695013e-01,-3.697049701291699186e-01,2.847952087782212871e-01,-9.648835356633328475e-01,-4.241221354773783148e-01,9.356230434093282256e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.101000000000000156e+01,-7.616568948364405012e-01,7.641783811854763186e-01,-3.297935580952593426e-01,-7.109312239813037060e-01,-1.293262136498329884e+00,1.260738699222940795e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.101999999999999957e+01,-1.166048875741385160e+00,-2.939743000886507751e-01,-8.546622543400550498e-01,7.103520106468419471e-01,1.130686864762253663e+00,-1.467236629330015418e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.103000000000000114e+01,8.535121749474183783e-02,5.964490544285716567e-02,3.283465346950453778e-01,-1.473599892039628712e+00,7.153363239836840748e-01,1.166053973273628586e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.103999999999999915e+01,-1.051997791373285196e+00,3.944346855105362870e-01,-2.219000762249123682e-01,6.993220549195156011e-02,-1.424249978036640218e+00,-2.746184322833800096e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.105000000000000071e+01,-6.191368763648757989e-01,-7.073446557126494838e-02,-1.712909008158014501e-01,2.297248133784624002e-01,-4.150762993824219649e-01,-2.025795512283767863e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.106000000000000227e+01,-7.591808437559105505e-01,4.966253503663198288e-01,-2.645873527140629733e-02,-1.029758727417548592e+00,1.091472379199931453e-03,1.945447296172964080e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.107000000000000028e+01,-3.677755775501057034e-02,-6.773152450484376530e-01,-9.060139878830364424e-01,-1.783433571023174125e-02,4.136667853671949224e-01,2.524006960178404313e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.108000000000000185e+01,2.740650494834628859e-01,-2.839355894577177963e-01,-2.560867314909121006e-01,4.921483741042453897e-01,1.075003977245581055e-01,1.285589102574924425e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.108999999999999986e+01,-8.559597370441096587e-01,-4.416815928335315888e-01,-3.010585138590871068e-01,-9.332935487701143895e-01,9.226612053737093255e-01,-4.189799024371110292e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.110000000000000142e+01,-8.108623796251046567e-01,-5.431580086295295651e-01,-1.089946137731834241e+00,-1.070823241171914297e+00,3.401333145219287424e-01,2.129405121868988005e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.110999999999999943e+01,-5.071560968431809702e-01,1.439762762117102746e-01,-3.840257508358480010e-02,3.315389604411911328e-01,-2.137727433229319463e+00,1.161654589464378162e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.112000000000000099e+01,-3.307550815088988738e-02,-6.922664458264282672e-01,6.333493487407082512e-01,2.893907968389564100e-01,-7.267532201432613803e-02,-2.526246473826820882e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.112999999999999901e+01,-4.036053685888690845e-01,4.721560244632105885e-01,3.011330581140780893e-01,8.015272867074596519e-01,-9.721931799646643668e-01,-5.784676321850534819e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.114000000000000057e+01,-7.550206815050142239e-01,-4.018110539233954448e-01,-7.705146152799935422e-01,1.414286791278779321e-01,-1.915970840841163536e-01,-5.025546425985183419e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.115000000000000213e+01,4.676335907171230710e-01,-6.447182110824734025e-02,8.457639554682039318e-02,-4.432394437883790950e-02,-1.130990850689128635e+00,-7.211057206993887192e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.116000000000000014e+01,-3.274645675599430206e-02,-4.738212849537681848e-01,5.230443485937374959e-01,-1.065982191548298097e+00,-1.573130951665890898e-01,-1.323382656664207069e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.117000000000000171e+01,1.972776516583063522e-01,-8.136204189995721592e-01,1.336436814506458681e+00,3.755770764919674765e-02,1.442510184418432928e-01,9.752552596890007308e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.117999999999999972e+01,-6.183117944578847558e-01,-4.984403693429340088e-01,-1.150008064501051308e-01,4.216291730846088992e-01,-2.989980155745919355e-01,1.508395994418432196e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.119000000000000128e+01,-4.043139115240262926e-01,4.640045152826122177e-02,-1.179157018136089974e+00,3.043300559061878907e-01,6.797037952765982993e-02,-2.994903175297380926e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.119999999999999929e+01,1.386249610124540288e-01,4.530125442919752388e-02,3.384660540994843814e-02,-6.333142104287259322e-01,1.016690877152726102e+00,1.043086561195116779e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.121000000000000085e+01,-1.721052767441749731e-01,-3.179322348140778409e-01,-1.243470395277945784e-01,1.237481101757156754e+00,3.250412465920504701e-01,-1.766445395287030706e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.122000000000000242e+01,-6.501479875978127820e-01,1.128665977463028103e+00,-8.097594900728921630e-01,6.299284461571963423e-01,-8.588116337838735959e-01,6.063513079224147617e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.123000000000000043e+01,4.873612887335843080e-01,-1.055967902009180559e+00,-9.646148767505913213e-02,1.683394520173298048e-01,-2.144090160853817650e-01,1.490268199536570748e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.124000000000000199e+01,-2.769190675173949234e-01,-2.840336219471217838e-01,-3.003948242940035485e-01,-3.905414731987938426e-01,-2.526432039057224799e-01,6.563322625270373578e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.125000000000000000e+01,6.357550236701370316e-01,-7.707010669440461648e-01,8.566301487598071418e-01,5.771482060235033629e-02,6.778068333851972049e-01,-2.861017604721682872e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.126000000000000156e+01,1.054249025059197820e+00,9.172291789322772892e-01,1.982828057190966220e-01,-7.420427720068456523e-01,-9.915254194317602021e-01,4.527197366944735180e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.126999999999999957e+01,-4.954692366513496760e-01,-7.098976535966361467e-01,-7.095574506532642545e-02,5.338027143846485467e-01,-1.090837895978413741e-02,1.106492378251111575e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.128000000000000114e+01,-2.287170645594999163e-01,-1.430875851931578957e-01,9.576303021474608101e-02,8.167484047859469021e-01,-2.334347819649806866e+00,1.986234582990187292e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.128999999999999915e+01,1.477179715236434543e+00,-7.605234845353692208e-01,4.122293940644894406e-02,4.182834824813380648e-01,-5.608508669621148357e-01,8.256603101264303746e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.130000000000000071e+01,-4.676001917669481145e-01,5.537451359451384114e-01,-5.853425397978062605e-01,3.747146234438503143e-01,-2.250964029307245262e-01,-7.001693520907181778e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.131000000000000227e+01,-7.486763045030375707e-01,2.763213163187727694e-01,4.306132501504800203e-01,-7.866806856481611820e-01,-1.884791017631282095e+00,2.279684853296104485e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.132000000000000028e+01,2.361996931487392315e-01,-8.428794713533083183e-02,5.888327407963522830e-01,7.914015217857506279e-01,6.093428928615196583e-01,-1.146866723629402784e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.133000000000000185e+01,5.929146747817026775e-02,-2.231121608320396632e-01,-3.000052433608235702e-01,-1.831646992359423187e+00,1.035345219914607373e+00,7.293787004868379498e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.133999999999999986e+01,3.615492469438291723e-01,5.354775940485945185e-01,-7.315111062422552379e-02,4.595532101969723726e-02,-5.367611011345418959e-01,1.631115514794112542e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.135000000000000142e+01,2.815619402664892856e-01,-1.508239940264166634e+00,-2.075559729775022788e-01,1.670227075724339816e-01,-2.870459056638630102e-01,7.861457736030308396e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.135999999999999943e+01,-1.074445196944467940e+00,7.370508661719288312e-01,-2.183868034422165039e-02,2.979747323342135656e-01,-1.225330754089926089e-02,1.538581108954106824e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.137000000000000099e+01,1.138469021363719413e+00,-1.601147664597180054e-01,-8.487544179469619365e-02,-3.161671552582845379e-01,2.354351613541028065e-01,3.158749766983826035e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.137999999999999901e+01,-4.862131978775885432e-01,4.371755129917720417e-01,7.086681109362835684e-01,-9.959934152427296628e-02,-7.425614315327289106e-01,-3.742678509747188187e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.139000000000000057e+01,8.701756621805334380e-02,-1.972325113290263054e-01,-2.988570257655975837e-01,-9.300586109778352650e-02,1.815557264931932924e+00,4.596962072985766312e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.140000000000000213e+01,-5.468731171206220321e-01,2.962845373943312488e-01,-9.444782321379463497e-01,2.802790454670134324e-02,4.042759754010472051e-01,-3.454573761806356558e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.141000000000000014e+01,-1.365540093880859729e+00,-4.791235981021491064e-01,5.462332893622079411e-01,-2.829534144652701144e-01,6.415576206778572654e-01,1.281037424327946539e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.142000000000000171e+01,-1.593317257902598927e-01,-9.318776148757312860e-01,8.260117935368072040e-01,8.114133406185303210e-01,4.693806211182316446e-01,5.861539037147478481e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.142999999999999972e+01,-3.692000383713617273e-01,-8.695280827647478006e-02,6.631457033990928451e-01,-8.325032373947133246e-01,1.058216461521432894e+00,2.849426187860881754e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.144000000000000128e+01,7.003534151288348664e-02,-3.442574675514009641e-01,-8.046112436252972344e-01,1.436174440685722420e-01,1.153332340983470594e-01,-1.147305105576701401e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.144999999999999929e+01,-6.907200010468628193e-01,1.323431085741288982e-01,3.094939700448717801e-01,-3.109606208583082232e-01,7.700423559525715334e-02,7.313923166422098276e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.146000000000000085e+01,3.457050437485897909e-02,2.535173182569572248e-01,-7.603984346066239297e-01,3.459442187365713295e-01,-1.423806911485248072e-01,-1.301315744961728527e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.147000000000000242e+01,4.388594799710349159e-01,-1.639410938566787657e+00,1.009466348335097408e-01,-7.076346299071667456e-01,4.327085154496312924e-01,-1.018455964290732041e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.148000000000000043e+01,9.887691110978258369e-02,-8.279738418776050324e-01,5.265659922963905615e-01,-5.002206633043793094e-02,-1.033366520581946446e+00,3.730124763258180209e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.149000000000000199e+01,-1.100305610532800848e+00,-1.183108972303004158e-01,5.270943362337687788e-01,-5.864305181068618644e-01,-1.144494348690461294e-01,-8.810737846147720376e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.150000000000000000e+01,-1.297015365658293895e-01,6.592952259952267191e-01,4.128858615215502681e-02,-8.856133214803219023e-01,1.251841451780921766e+00,1.268759950876496845e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.151000000000000156e+01,2.671374121771818988e-01,4.505696409451975804e-01,2.494084418653841340e-01,2.574993665748620542e-01,3.575425135622367634e-01,-8.071046812136994930e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.151999999999999957e+01,-1.134049133009878974e+00,2.807455369751576946e-01,-8.549607381789225968e-01,-3.978500900563564091e-01,-4.120014913994718420e-01,8.723254311632233637e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.153000000000000114e+01,8.792104648354670537e-01,-7.861445711193626451e-02,3.881859482667282535e-01,1.225105311635638072e+00,9.823289897238907109e-01,-8.053943046071321277e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.153999999999999915e+01,5.162666114080227686e-01,-3.856006622652285998e-01,-5.240003618991462275e-01,-5.050899568365685433e-01,7.063825024983261258e-01,3.181869412051119284e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.155000000000000071e+01,1.631608302433557034e-01,-2.408068038081689899e-01,1.092871113167470654e-01,4.654424614913554858e-01,4.291997660377244728e-01,-6.191793041480098125e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.156000000000000227e+01,1.489118255732363449e-01,2.083752060316745869e-02,4.575686083941876703e-01,-7.481144410987072835e-01,1.261138827828856002e-01,1.095979450457695847e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.157000000000000028e+01,-3.645900812282165671e-01,9.777058099971758232e-01,2.578720283803459523e-01,-6.090025970898262919e-01,2.966623122468425855e-01,1.275585141216839524e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.158000000000000185e+01,-3.336300360997912495e-01,-1.966542571137930295e-01,-1.060167037960635383e-01,-3.254452025150678107e-01,-6.611845051534004369e-01,-6.387531031317728036e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.158999999999999986e+01,-3.789916021319783557e-02,-1.001095022110265464e+00,5.871516527685693987e-01,-2.959475237096498290e-05,-6.569490602724714634e-01,5.402452272494917551e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.160000000000000142e+01,7.682477917937274858e-01,1.784495875686298305e-01,1.033005869718328640e-01,5.976814786130824064e-02,4.102759440071102048e-01,2.365481407348157816e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.160999999999999943e+01,7.562449606571264304e-02,2.539304563342614784e-03,-5.505412583314273078e-01,5.455674276050176408e-01,2.095432718590473087e+00,4.742890571703961555e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.162000000000000099e+01,-2.130068916456201444e-01,-9.264114681273305507e-02,-1.284159434362552865e+00,9.427556553867760814e-01,6.026797385952908925e-01,-2.229984137408491662e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.162999999999999901e+01,8.300115701659338541e-03,4.438018868592186195e-01,-5.668332043398116582e-01,8.089635584922483247e-01,-4.821947793384739889e-01,-2.809022965788443571e-03,3.000000000000000000e+00,3.000000000000000000e+00
3.164000000000000057e+01,7.784930434083514594e-02,1.305943683117205545e+00,-3.815271090203964377e-01,7.829701081666640139e-01,3.129092798074828430e-01,5.948766226160362436e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.165000000000000213e+01,-6.818894322879742731e-02,-1.497799143293732094e+00,-1.785952331574414131e-01,-2.564283111607945642e-01,5.052701740573262157e-01,-1.712087095948278126e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.166000000000000014e+01,-7.649300567009881258e-01,1.074717033527017307e+00,-2.460781605552186946e-01,4.123323871951800612e-03,-3.095058833590402791e-01,9.946314034467995668e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.167000000000000171e+01,-9.404009469880236782e-01,8.130907648662422105e-02,2.541404389809764908e-01,1.710457934100739763e+00,1.018615997835370379e-01,-4.386103094927706891e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.167999999999999972e+01,-5.605765270091100927e-01,-9.380447341070241585e-01,-3.694664944035030985e-01,-2.960637362361961955e-02,9.615706221333120141e-01,5.867597137565461196e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.169000000000000128e+01,-5.769864981533812109e-01,-1.339154615004889415e-01,2.722580688108156011e-02,7.079665516624839006e-01,1.795223294700498684e-01,-1.255025454557467945e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.169999999999999929e+01,-9.679451523502136112e-01,-2.263286527184327213e-01,-2.373615569696285732e-01,5.398332570987207646e-01,-1.186516715133423272e+00,-2.627518708830933747e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.171000000000000085e+01,-5.942091466044074899e-01,3.147180124868920181e-01,1.469909943182523548e-01,-6.723718732555283850e-01,-1.689259974088586080e+00,1.865810027754655209e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.172000000000000242e+01,-4.711410825195688767e-01,-5.819058385500008868e-01,1.473316808326963212e-01,3.743056075239115099e-01,-6.202520371245134889e-01,-2.469919680943011286e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.173000000000000043e+01,-5.237502255799608708e-01,3.638709313372179288e-01,1.171297501700863108e-02,1.233518256847920824e-01,-8.896646707038380342e-01,7.288229660540324062e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.174000000000000199e+01,-4.759549009290819921e-02,1.192112897271113692e+00,-7.166773348074029215e-01,5.564626209360810094e-01,-9.180117601670367833e-02,-1.570495936242810586e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.175000000000000000e+01,-4.686940320078325506e-02,5.909767299014379027e-01,3.822421774306583586e-01,-8.773044137886722993e-01,-8.994155275086068713e-01,2.032030340592960727e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.176000000000000156e+01,4.313473483386065510e-01,4.506796298871518225e-01,4.845506004091948427e-02,-2.417027667012405789e-01,-9.224283508147412824e-01,-5.353598651702817790e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.176999999999999957e+01,1.257403983655286384e+00,4.474617964986826735e-01,-2.250269615600153372e-01,6.776534929683954989e-01,9.893492262326719633e-01,-1.369789285876610307e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.178000000000000114e+01,4.334981365872320191e-01,6.627742091180333084e-01,-9.405121721102194243e-01,-6.398567750448489466e-01,-5.077170907304418002e-01,-1.238967565484250244e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.178999999999999915e+01,-7.713897534418201474e-01,-1.913068568780151857e-01,1.265047899484561533e+00,7.974199275517929175e-01,-7.364756455389143142e-01,4.931590035492927626e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.180000000000000071e+01,-1.801954723928966828e-02,9.497972192263337554e-01,3.012898559383581087e-01,-4.519655246104994917e-01,1.060911573429468291e-01,2.671432683076790937e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.181000000000000227e+01,-8.491812251777003384e-01,-1.349902610390252278e-01,5.491108765312002760e-01,-4.277501175490236451e-01,5.443211583848750479e-01,-8.784872348430727840e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.182000000000000028e+01,-5.841252716778100318e-01,2.836662344641305289e-01,-5.226463133825021146e-01,9.213867604433225722e-01,9.846967238036352654e-02,-1.749690527622416170e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.183000000000000185e+01,-2.245904565895129323e-01,4.829316964005681001e-02,-2.092013998847841449e-01,7.158493347915878546e-01,-5.411393502992578597e-01,2.099732494039718844e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.183999999999999986e+01,-8.377629962530441787e-03,1.622006061110403685e+00,-7.191956125749410234e-01,-6.257816539313940662e-01,-8.778372356410546473e-02,7.046181580872001859e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.185000000000000142e+01,7.901116162820354116e-01,-1.775955219733227342e+00,4.624942214624949699e-01,-8.816274353665026764e-01,-1.318462378448070904e+00,3.126353777518353638e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.185999999999999943e+01,-2.684846979900262776e-01,5.048521447252318772e-01,-1.559493384555743489e+00,6.722409999362355393e-01,-9.892956937705976728e-01,7.670125409205974520e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.187000000000000099e+01,-2.147203348466242279e-01,4.939249159641723175e-01,-7.631489577557548643e-01,1.281271369836384233e-01,1.910917841823955854e+00,1.699976380009626808e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.187999999999999901e+01,-3.523161476065433950e-01,-2.041669541477664218e-01,-1.043951233885453966e+00,-5.514383073862288986e-01,-1.053979121996340140e+00,-5.356686061902538043e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.189000000000000057e+01,3.699701784690562212e-01,-1.277559634811908928e-01,-1.104456235355044669e+00,-4.344060906792193699e-01,8.363481616656676110e-01,-7.182965644163541441e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.190000000000000213e+01,-6.772096582681741417e-01,2.792524413200436761e-01,-4.771476124478812864e-01,-3.448839073426704371e-01,-4.836523375895684929e-01,4.866740754483345199e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.191000000000000014e+01,-6.208079911344394075e-01,-7.272456232548796251e-02,3.439802895582877440e-01,-8.836180348081867919e-03,9.048299310971397169e-01,-1.161868326075010671e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.192000000000000171e+01,2.476068390216967785e-02,-4.656584455127732447e-01,3.801373990722778373e-01,5.290530939930371268e-01,-3.575788786608358194e-01,-8.010544546606102045e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.192999999999999972e+01,-4.382288617941765274e-01,1.982659197452552036e-02,-1.407334384684322259e-01,1.275709115133930038e-01,1.151292460806918605e+00,-6.623408513243278506e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.194000000000000128e+01,3.015696123739031176e-01,1.346236260419242381e+00,7.627631981637073011e-01,-5.960484267760191024e-01,6.785338701758014679e-01,-1.545312319557456959e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.194999999999999929e+01,1.043614581797386309e+00,2.358218618910834508e-01,6.498414812042829780e-01,-6.570444414587955917e-02,1.189786188726671412e-01,-6.885108606523582253e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.196000000000000085e+01,3.732390348849812245e-01,-4.554110664409249942e-01,6.647722116525089930e-01,4.923524499385323328e-02,-7.672942616060440812e-02,1.832882155144877068e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.197000000000000242e+01,-3.810353799661714280e-01,4.880805889195816150e-01,-7.953380833073397937e-01,3.397287715825036969e-01,-8.345145548391275092e-01,-1.239902954517813072e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.198000000000000043e+01,1.380228862865040540e-01,1.229195492878809581e+00,5.591710656271953184e-01,-3.822046545838564402e-02,-2.393858101849000164e-01,5.819154445632079842e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.199000000000000199e+01,4.754721431936559384e-01,3.509560999370719969e-03,1.226078323559032235e+00,3.154113748131404105e-02,2.327170190199456812e-01,-4.061047388043137474e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.200000000000000000e+01,8.859845905236363173e-01,5.059677243063886998e-01,3.494228675586796840e-01,1.187740111324019132e+00,-8.239116612153152275e-01,-5.488438760414826589e-02,3.000000000000000000e+00,3.000000000000000000e+00
3.200999999999999801e+01,1.234538125061177105e+00,-7.401203014159585258e-01,-8.646797314072474094e-01,-2.207165109308628637e-01,2.827728738670765019e-01,-4.601269208913683073e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.202000000000000313e+01,-8.085283206181598237e-01,3.969231979256138132e-01,-5.444633542625032518e-01,-1.853976465049971045e+00,2.298263856264637361e-01,4.697571793390586947e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.203000000000000114e+01,-6.459578888761557947e-01,-9.310237942974364245e-01,-1.018409230152395040e-01,7.139698798501042942e-01,8.691197653852289484e-01,3.806431117848729784e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.203999999999999915e+01,1.936619523320026737e-01,-7.938150559451684352e-01,-5.636974273615091846e-01,1.016789836723305918e+00,-5.710334898448854446e-01,1.226245322375252300e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.204999999999999716e+01,5.139200127377979710e-01,4.685845594787907409e-01,1.202272817758420764e+00,2.899927504591073846e-01,2.208962528759128574e-01,3.184616997602418564e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.206000000000000227e+01,2.331459353266535084e-01,-1.172782979956821237e-01,-7.935571526138662790e-01,9.358423833811246872e-01,5.677996913944216573e-02,6.430739114552386226e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.207000000000000028e+01,4.509217552626093584e-01,-1.400290223019240443e-01,1.950404712916853356e+00,-1.063617399330696323e+00,-1.059398145473511299e+00,-4.096001172327889961e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.207999999999999829e+01,-1.052699199602796787e-01,4.469125027565246100e-01,7.005723946108544098e-01,-7.228117481521828536e-01,9.678177941707111209e-01,-1.366924524641821570e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.209000000000000341e+01,2.258573278778180926e-01,5.804884844066160454e-01,-1.102812670754960145e+00,7.421369831328503697e-01,3.885809595133848937e-01,3.676397351786153678e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.210000000000000142e+01,-7.478157972569537959e-01,5.241376139003550705e-02,-3.202760692162520684e-01,1.050888392042440000e-01,-7.051354179989921533e-01,9.384011153814597606e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.210999999999999943e+01,-5.727212062223985267e-01,1.267087002379541083e+00,-1.054746529406513922e+00,-3.701861822266172553e-01,1.027097070286753233e+00,-1.372039821505688373e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.211999999999999744e+01,6.113678420704982130e-01,-7.684652162037730605e-01,-5.997757671769576859e-01,-6.175815159956687950e-01,3.069375286946507408e-01,2.014559608581434347e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.213000000000000256e+01,8.033693160453408977e-01,4.835503250866235447e-01,-3.433129106555909971e-03,-6.174403221793425267e-01,5.333619551070589715e-01,-1.766817212959570504e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.214000000000000057e+01,6.054139774223921133e-02,9.984907658304731370e-01,-4.770753284302209352e-01,-3.693699641702657965e-02,-1.417382153189927774e+00,1.512337653370998680e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.214999999999999858e+01,9.335056388857648768e-01,3.794824986189104798e-01,7.446873539288523247e-01,-9.904442267531371469e-01,6.617170282605111531e-01,6.697265496119486627e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.216000000000000369e+01,-1.217491183017449519e+00,-3.651106376245105700e-01,1.030357178935514817e+00,-2.907476066023387262e-01,3.455231379664858160e-01,-1.417977904413003643e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.217000000000000171e+01,3.898648172484531216e-01,-1.443999948624874463e-02,-9.617693422688811111e-01,-5.326747187795535243e-01,-2.868169176402646237e-01,6.899081799964790207e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.217999999999999972e+01,1.479978964912143091e+00,-2.040053526348728496e-01,-8.979810898002149600e-02,-2.409632290472502048e-02,3.018269758620073517e-01,7.865175142459657209e-01,3.000000000000000000e+00,3.000000000000000000e+00
3.218999999999999773e+01,3.141592055128511474e-01,-4.775339428973457423e-01,5.048371573009857727e-01,5.118362051327318696e-01,-4.080867069873872488e-01,8.288960899833774931e-01,3.000000000000000000e+00,3.000000000000000000e+00
