time,x_error_mm,y_error_mm,z_error_mm
1.037000000000000099e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.038000000000000078e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.039000000000000057e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.040000000000000036e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.041000000000000014e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.041999999999999993e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.042999999999999972e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.043999999999999950e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.045000000000000107e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.046000000000000085e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.047000000000000064e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.048000000000000043e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.049000000000000021e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.050000000000000000e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.050999999999999979e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.051999999999999957e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.052999999999999936e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.054000000000000092e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.055000000000000071e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.056000000000000050e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.057000000000000028e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.058000000000000007e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.058999999999999986e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.059999999999999964e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.060999999999999943e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.062000000000000099e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.063000000000000078e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.064000000000000057e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.065000000000000036e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.066000000000000014e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.066999999999999993e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.067999999999999972e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.068999999999999950e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.070000000000000107e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.071000000000000085e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.072000000000000064e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.073000000000000043e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.074000000000000021e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.075000000000000000e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.075999999999999979e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.076999999999999957e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.077999999999999936e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.079000000000000092e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.080000000000000071e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.081000000000000050e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.082000000000000028e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.083000000000000007e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.083999999999999986e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.084999999999999964e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.085999999999999943e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.087000000000000099e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.088000000000000078e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.089000000000000057e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.090000000000000036e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.091000000000000014e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.091999999999999993e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.092999999999999972e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.093999999999999950e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.095000000000000107e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.096000000000000085e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.097000000000000064e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.098000000000000043e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.099000000000000021e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.100000000000000000e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.100999999999999979e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.101999999999999957e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.102999999999999936e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.104000000000000092e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.105000000000000071e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.106000000000000050e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.107000000000000028e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.108000000000000007e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.108999999999999986e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.109999999999999964e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.110999999999999943e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.112000000000000099e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.113000000000000078e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.114000000000000057e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.115000000000000036e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.116000000000000014e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.116999999999999993e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.117999999999999972e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.118999999999999950e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.120000000000000107e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.121000000000000085e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.122000000000000064e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.123000000000000043e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.124000000000000021e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.125000000000000000e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.125999999999999979e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.126999999999999957e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.127999999999999936e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.129000000000000092e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.130000000000000071e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.131000000000000050e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.132000000000000028e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.133000000000000007e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.133999999999999986e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.134999999999999964e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.135999999999999943e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.137000000000000099e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.138000000000000078e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.139000000000000057e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.140000000000000036e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.141000000000000014e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.141999999999999993e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.142999999999999972e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.143999999999999950e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.145000000000000107e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.146000000000000085e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.147000000000000064e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.148000000000000043e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.149000000000000021e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.150000000000000000e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.150999999999999979e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.151999999999999957e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.152999999999999936e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.154000000000000092e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.155000000000000071e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.156000000000000050e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.157000000000000028e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.158000000000000007e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.158999999999999986e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.159999999999999964e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.160999999999999943e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.162000000000000099e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.163000000000000078e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.164000000000000057e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.165000000000000036e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.166000000000000014e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.166999999999999993e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.167999999999999972e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.168999999999999950e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.170000000000000107e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.171000000000000085e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.172000000000000064e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.173000000000000043e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.174000000000000021e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.175000000000000000e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.175999999999999979e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.176999999999999957e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.177999999999999936e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.179000000000000092e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.180000000000000071e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.181000000000000050e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.182000000000000028e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.183000000000000007e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.183999999999999986e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.184999999999999964e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.185999999999999943e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.187000000000000099e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.188000000000000078e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.189000000000000057e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.190000000000000036e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.191000000000000014e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.191999999999999993e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.192999999999999972e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.193999999999999950e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
1.195000000000000107e+01,1.920514677092156148e+02,1.502439324847459901e+01,1.780033290556903935e+01
