time,actual_j1,actual_j2,actual_j3,actual_j4,actual_j5,actual_j6,target_j1,target_j2,target_j3,target_j4,target_j5,target_j6
2.300000000000000100e-01,-7.706412756521746447e-03,-7.887904482439440663e-04,-7.984890838316424655e-04,-8.099179413966446162e-04,7.451067633873391730e-04,-1.167829331943881481e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999999911e-01,-7.706363646936826087e-03,-7.887198784652622386e-04,-7.984951805873452936e-04,-8.099223302904283916e-04,7.451112447064532499e-04,-1.171813115265670302e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,-7.706315211055431852e-03,-7.886525155754357894e-04,-7.985005793031585593e-04,-8.099260764107239774e-04,7.451150652830259170e-04,-1.175192755745112667e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000089e-01,-7.706267437578236817e-03,-7.885882122094717891e-04,-7.985053620691018317e-04,-8.099292764027465332e-04,7.451183229536767309e-04,-1.178061893446582756e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e-01,-7.706220315680157966e-03,-7.885268277832445166e-04,-7.985096014521393757e-04,-8.099320121432959955e-04,7.451211010593572362e-04,-1.180499470792789301e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000266e-01,-7.706173834957174770e-03,-7.884682282131074424e-04,-7.985133615538362846e-04,-8.099343530263566297e-04,7.451234705904671895e-04,-1.182572059561802370e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.899999999999999800e-01,-7.706127985380738926e-03,-7.884122856376494376e-04,-7.985166989600929119e-04,-8.099363578911461135e-04,7.451254920152470314e-04,-1.184335816837858249e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,-7.706082757258650266e-03,-7.883588781439907541e-04,-7.985196635921451309e-04,-8.099380766490241060e-04,7.451272168380869247e-04,-1.185838129529423516e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.099999999999999978e-01,-7.706038141201448227e-03,-7.883078895004247324e-04,-7.985222994676012933e-04,-8.099395516567301423e-04,7.451286889275344442e-04,-1.187118997390988496e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000067e-01,-7.705994128093502683e-03,-7.882592088967183127e-04,-7.985246453798026597e-04,-8.099408188758899351e-04,7.451299456479404610e-04,-1.188212196400178726e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000155e-01,-7.705950709068133675e-03,-7.882127306929938987e-04,-7.985267355032685645e-04,-8.099419088523985080e-04,7.451310188236951034e-04,-1.189146257591087098e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000244e-01,-7.705907875486145940e-03,-7.881683541778021105e-04,-7.985285999324498105e-04,-8.099428475439614640e-04,7.451319355607492105e-04,-1.189945290788411119e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,-7.705865618917294262e-03,-7.881259833357441916e-04,-7.985302651604632342e-04,-8.099436570195937130e-04,7.451327189464875423e-04,-1.190629677962185919e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.599999999999999867e-01,-7.705823931124247683e-03,-7.880855266248075648e-04,-7.985317545039418569e-04,-8.099443560511160496e-04,7.451333886459188694e-04,-1.191216656957248069e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.699999999999999956e-01,-7.705782804048691773e-03,-7.880468967634255990e-04,-7.985330884796192812e-04,-8.099449606135158660e-04,7.451339614095070550e-04,-1.191720813029666182e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000044e-01,-7.705742229799248874e-03,-7.880100105271597771e-04,-7.985342851377598070e-04,-8.099454843083818759e-04,7.451344515057068980e-04,-1.192154492840512415e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000133e-01,-7.705702200640967420e-03,-7.879747885548121474e-04,-7.985353603570807205e-04,-8.099459387223812519e-04,7.451348710893461067e-04,-1.192528153213987702e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,-7.705662708986137435e-03,-7.879411551637145695e-04,-7.985363281053657657e-04,-8.099463337308650734e-04,7.451352305153491730e-04,-1.192850655008347494e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000311e-01,-7.705623747386260505e-03,-7.879090381738975768e-04,-7.985372006695625521e-04,-8.099466777551065678e-04,7.451355386059012667e-04,-1.193129510794765840e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.199999999999999845e-01,-7.705585308524985980e-03,-7.878783687408069799e-04,-7.985379888587699213e-04,-8.099469779803383958e-04,7.451358028779486546e-04,-1.193371093662016751e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.299999999999999933e-01,-7.705547385211891122e-03,-7.878490811962248451e-04,-7.985387021831779264e-04,-8.099472405406405633e-04,7.451360297369198247e-04,-1.193580813292819193e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000022e-01,-7.705509970376983771e-03,-7.878211128970363016e-04,-7.985393490116996602e-04,-8.099474706757811083e-04,7.451362246416737278e-04,-1.193763264488280823e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,-7.705473057065814757e-03,-7.877944040814846083e-04,-7.985399367107416527e-04,-8.099476728643187221e-04,7.451363922449490617e-04,-1.193922352486258687e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000200e-01,-7.705436638435127217e-03,-7.877688977325564756e-04,-7.985404717663006479e-04,-8.099478509366049139e-04,7.451365365129472172e-04,-1.194061398737395043e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000289e-01,-7.705400707748953464e-03,-7.877445394481519996e-04,-7.985409598913309525e-04,-8.099480081707622486e-04,7.451366608271513302e-04,-1.194183230213886917e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999999822e-01,-7.705365258375112582e-03,-7.877212773176957327e-04,-7.985414061201099234e-04,-8.099481473742338065e-04,7.451367680710160521e-04,-1.194290254844956344e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.899999999999999911e-01,-7.705330283782039352e-03,-7.876990618048643894e-04,-7.985418148911410533e-04,-8.099482709531036001e-04,7.451368607037793827e-04,-1.194384525256096847e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,-7.705295777535903744e-03,-7.876778456361140579e-04,-7.985421901199561950e-04,-8.099483809710444297e-04,7.451369408233081242e-04,-1.194467792648362493e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000089e-01,-7.705261733297991480e-03,-7.876575836947055089e-04,-7.985425352630219067e-04,-8.099484791994649444e-04,7.451370102196084623e-04,-1.194541552362188132e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e-01,-7.705228144822287573e-03,-7.876382329199414821e-04,-7.985428533738192676e-04,-8.099485671601896943e-04,7.451370704203877197e-04,-1.194607082425216129e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000266e-01,-7.705195005953259339e-03,-7.876197522113417534e-04,-7.985431471520404185e-04,-8.099486461617962747e-04,7.451371227298503623e-04,-1.194665476179223586e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000355e-01,-7.705162310623797292e-03,-7.876021023374971857e-04,-7.985434189867353632e-04,-8.099487173305655032e-04,7.451371682617347232e-04,-1.194717669909350281e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,-7.705130052853306072e-03,-7.875852458493580585e-04,-7.985436709941424929e-04,-8.099487816368560475e-04,7.451372079674443635e-04,-1.194764466253323772e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e-01,-7.705098226745907275e-03,-7.875691469977240053e-04,-7.985439050508550893e-04,-8.099488399175868748e-04,7.451372426600062293e-04,-1.194806554042817605e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000622e-01,-7.705066826488761976e-03,-7.875537716547152504e-04,-7.985441228228904115e-04,-8.099488928954108255e-04,7.451372730344744694e-04,-1.194844525131786019e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.799999999999999600e-01,-7.705035846350486058e-03,-7.875390872390213145e-04,-7.985443257911653027e-04,-8.099489411950734890e-04,7.451372996853085698e-04,-1.194878888675495494e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.899999999999999689e-01,-7.705005280679640134e-03,-7.875250626447271533e-04,-7.985445152738228402e-04,-8.099489853573767521e-04,7.451373231211758574e-04,-1.194910083254416226e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,-7.704975123903308812e-03,-7.875116681735365356e-04,-7.985446924457947036e-04,-8.099490258511018786e-04,7.451373437775616389e-04,-1.194938487173535553e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.099999999999999867e-01,-7.704945370525731127e-03,-7.874988754702163694e-04,-7.985448583559442547e-04,-8.099490630831960225e-04,7.451373620275103917e-04,-1.194964427215695424e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.199999999999999956e-01,-7.704916015126996899e-03,-7.874866574610990197e-04,-7.985450139420873991e-04,-8.099490974074780459e-04,7.451373781907800076e-04,-1.194988186087661577e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000044e-01,-7.704887052361795129e-03,-7.874749882954869273e-04,-7.985451600441575114e-04,-8.099491291320837357e-04,7.451373925416400262e-04,-1.195010008756305323e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000133e-01,-7.704858476958201426e-03,-7.874638432898135951e-04,-7.985452974157413461e-04,-8.099491585258337565e-04,7.451374053155190944e-04,-1.195030107844732557e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000222e-01,-7.704830283716518347e-03,-7.874531988744236811e-04,-7.985454267341938854e-04,-8.099491858236855611e-04,7.451374167146690560e-04,-1.195048668228281874e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000311e-01,-7.704802467508140018e-03,-7.874430325428402513e-04,-7.985455486095032092e-04,-8.099492112314008807e-04,7.451374269129952890e-04,-1.195065850956299563e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000400e-01,-7.704775023274467068e-03,-7.874333228033979790e-04,-7.985456635920667188e-04,-8.099492349295448054e-04,7.451374360601729875e-04,-1.195081796597073771e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000488e-01,-7.704747946025832829e-03,-7.874240491331259547e-04,-7.985457721795110935e-04,-8.099492570769157651e-04,7.451374442851592178e-04,-1.195096628093601851e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.900000000000000577e-01,-7.704721230840481591e-03,-7.874151919337669166e-04,-7.985458748226771956e-04,-8.099492778134854531e-04,7.451374516991868344e-04,-1.195110453203368708e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000666e-01,-7.704694872863549447e-03,-7.874067324898336969e-04,-7.985459719308738965e-04,-8.099492972629233900e-04,7.451374583983185352e-04,-1.195123366585662302e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.099999999999999645e-01,-7.704668867306088513e-03,-7.873986529286006435e-04,-7.985460638764917910e-04,-8.099493155347643530e-04,7.451374644656267579e-04,-1.195135451586747990e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.199999999999999734e-01,-7.704643209444101554e-03,-7.873909361819376443e-04,-7.985461509990582222e-04,-8.099493327262710348e-04,7.451374699730539545e-04,-1.195146781769314367e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.299999999999999822e-01,-7.704617894617605232e-03,-7.873835659499001235e-04,-7.985462336088011617e-04,-8.099493489240357355e-04,7.451374749829996463e-04,-1.195157422222642116e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.399999999999999911e-01,-7.704592918229708105e-03,-7.873765266659883862e-04,-7.985463119897847229e-04,-8.099493642053599016e-04,7.451374795496767608e-04,-1.195167430686370566e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,-7.704568275745709433e-03,-7.873698034639997623e-04,-7.985463864026707322e-04,-8.099493786394398095e-04,7.451374837202696683e-04,-1.195176858516296039e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000000089e-01,-7.704543962692217071e-03,-7.873633821463952740e-04,-7.985464570871503775e-04,-8.099493922883909194e-04,7.451374875359236243e-04,-1.195185751513552783e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000178e-01,-7.704519974656277512e-03,-7.873572491541126284e-04,-7.985465242640898444e-04,-8.099494052081303080e-04,7.451374910325894718e-04,-1.195194150637759922e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000000266e-01,-7.704496307284527598e-03,-7.873513915377546284e-04,-7.985465881374233330e-04,-8.099494174491389704e-04,7.451374942417479967e-04,-1.195202092621306158e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.900000000000000355e-01,-7.704472956282356656e-03,-7.873457969300907706e-04,-7.985466488958259824e-04,-8.099494290571202567e-04,7.451374971910271639e-04,-1.195209610497856249e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,-7.704449917413086837e-03,-7.873404535198096858e-04,-7.985467067141930469e-04,-8.099494400735704870e-04,7.451374999047318589e-04,-1.195216734059248779e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.100000000000000533e-01,-7.704427186497161267e-03,-7.873353500264640946e-04,-7.985467617549508058e-04,-8.099494505362718304e-04,7.451375024042967586e-04,-1.195223490249909645e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.200000000000000622e-01,-7.704404759411356482e-03,-7.873304756765531990e-04,-7.985468141692175260e-04,-8.099494604797208893e-04,7.451375047086743674e-04,-1.195229903507465176e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.300000000000000711e-01,-7.704382632087995730e-03,-7.873258201806904687e-04,-7.985468640978361657e-04,-8.099494699355006900e-04,7.451375068346676508e-04,-1.195235996058096701e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.399999999999999689e-01,-7.704360800514184829e-03,-7.873213737118055396e-04,-7.985469116722905243e-04,-8.099494789326035574e-04,7.451375087972150714e-04,-1.195241788172888717e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.499999999999999778e-01,-7.704339260731054954e-03,-7.873171268843333868e-04,-7.985469570155226231e-04,-8.099494874977122491e-04,7.451375106096354024e-04,-1.195247298388774522e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.599999999999999867e-01,-7.704318008833012377e-03,-7.873130707343450191e-04,-7.985470002426612885e-04,-8.099494956554457439e-04,7.451375122838380625e-04,-1.195252543702156563e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.699999999999999956e-01,-7.704297040967016813e-03,-7.873091967005769760e-04,-7.985470414616728909e-04,-8.099495034285733716e-04,7.451375138305033107e-04,-1.195257539737463879e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000044e-01,-7.704276353331848508e-03,-7.873054966063175626e-04,-7.985470807739439942e-04,-8.099495108382024884e-04,7.451375152592380454e-04,-1.195262300892651444e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.900000000000000133e-01,-7.704255942177404802e-03,-7.873019626421116565e-04,-7.985471182748042672e-04,-8.099495179039427339e-04,7.451375165787090535e-04,-1.195266840467913183e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,-7.704235803803997570e-03,-7.872985873492462485e-04,-7.985471540539950753e-04,-8.099495246440506632e-04,7.451375177967585863e-04,-1.195271170777771160e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.100000000000000311e-01,-7.704215934561663669e-03,-7.872953636039800715e-04,-7.985471881960927529e-04,-8.099495310755562734e-04,7.451375189205038888e-04,-1.195275303248149791e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.200000000000000400e-01,-7.704196330849484055e-03,-7.872922846024860925e-04,-7.985472207808894845e-04,-8.099495372143747851e-04,7.451375199564227439e-04,-1.195279248503623151e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000488e-01,-7.704176989114916788e-03,-7.872893438464713053e-04,-7.985472518837379713e-04,-8.099495430754062803e-04,7.451375209104279564e-04,-1.195283016442907574e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.400000000000000577e-01,-7.704157905853136964e-03,-7.872865351294459609e-04,-7.985472815758631404e-04,-8.099495486726231977e-04,7.451375217879314299e-04,-1.195286616305784411e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000666e-01,-7.704139077606383598e-03,-7.872838525236097078e-04,-7.985473099246462054e-04,-8.099495540191482866e-04,7.451375225939004367e-04,-1.195290056732349182e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.599999999999999645e-01,-7.704120500963322106e-03,-7.872812903673301419e-04,-7.985473369938818388e-04,-8.099495591273228037e-04,7.451375233329052142e-04,-1.195293345814718974e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.699999999999999734e-01,-7.704102172558412003e-03,-7.872788432531832971e-04,-7.985473628440136612e-04,-8.099495640087697214e-04,7.451375240091617910e-04,-1.195296491144059439e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.799999999999999822e-01,-7.704084089071284135e-03,-7.872765060165335272e-04,-7.985473875323486964e-04,-8.099495686744483721e-04,7.451375246265684160e-04,-1.195299499852076709e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.899999999999999911e-01,-7.704066247226126589e-03,-7.872742737246277329e-04,-7.985474111132545875e-04,-8.099495731347037793e-04,7.451375251887380844e-04,-1.195302378647394547e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-7.704048643791081008e-03,-7.872721416661781308e-04,-7.985474336383396833e-04,-8.099495773993119771e-04,7.451375256990258600e-04,-1.195305133848974560e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.010000000000000009e+00,-7.704031275577644979e-03,-7.872701053414164329e-04,-7.985474551566193544e-04,-8.099495814775198007e-04,7.451375261605540281e-04,-1.195307771415135283e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020000000000000018e+00,-7.704014139440085694e-03,-7.872681604525926576e-04,-7.985474757146689747e-04,-8.099495853780809898e-04,7.451375265762335632e-04,-1.195310296970661736e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.030000000000000027e+00,-7.703997232274857089e-03,-7.872663028949028518e-04,-7.985474953567656261e-04,-8.099495891092899080e-04,7.451375269487832105e-04,-1.195312715830685664e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040000000000000036e+00,-7.703980551020036052e-03,-7.872645287478243631e-04,-7.985475141250186369e-04,-8.099495926790111410e-04,7.451375272807462917e-04,-1.195315033022279581e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000044e+00,-7.703964092654748234e-03,-7.872628342668400170e-04,-7.985475320594907951e-04,-8.099495960947069272e-04,7.451375275745055577e-04,-1.195317253304451249e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000053e+00,-7.703947854198621610e-03,-7.872612158755346078e-04,-7.985475491983114312e-04,-8.099495993634619855e-04,7.451375278322966336e-04,-1.195319381185002018e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.070000000000000062e+00,-7.703931832711233101e-03,-7.872596701580473338e-04,-7.985475655777810435e-04,-8.099496024920065009e-04,7.451375280562195103e-04,-1.195321420938062786e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.080000000000000071e+00,-7.703916025291572545e-03,-7.872581938518616361e-04,-7.985475812324694181e-04,-8.099496054867375916e-04,7.451375282482490623e-04,-1.195323376617827317e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
