time,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z
3.989000000000000057e+01,1.741684450088157587e-01,3.841892491936406695e-01,8.852185851836640307e-01,-1.047849063459680985e-01,3.711608737868325458e-01,9.383488618360971145e-01
3.989999999999999858e+01,1.733820165548289882e-01,3.861898985102175108e-01,8.855688960163002887e-01,-1.047905610543034688e-01,3.711610271183316545e-01,9.383463087095510469e-01
3.991000000000000369e+01,1.725708009011565347e-01,3.882590301006121347e-01,8.859526006150719724e-01,-1.047956715933016786e-01,3.711610750509591883e-01,9.383437946624764159e-01
3.992000000000000171e+01,1.717372300277658081e-01,3.903907903071478502e-01,8.863706163261331206e-01,-1.048002804730444604e-01,3.711610325750143158e-01,9.383413237407117746e-01
3.992999999999999972e+01,1.708835644150546174e-01,3.925794737514251564e-01,8.868239003343307836e-01,-1.048044208848310649e-01,3.711609119927533618e-01,9.383389003146341834e-01
3.993999999999999773e+01,1.700119476727559586e-01,3.948194777309912418e-01,8.873133778245995140e-01,-1.048081185843913882e-01,3.711607223258243105e-01,9.383365284819542573e-01
3.995000000000000284e+01,1.691244457524843647e-01,3.971052635856252566e-01,8.878398809215830578e-01,-1.048113932915594737e-01,3.711604709557737580e-01,9.383342131884223614e-01
3.996000000000000085e+01,1.682230789053427711e-01,3.994313370604929414e-01,8.884041013904687700e-01,-1.048142518671327933e-01,3.711601755088603793e-01,9.383319778756652463e-01
3.996999999999999886e+01,1.673098391090161452e-01,4.017922383734211511e-01,8.890065566107548944e-01,-1.048167001719104430e-01,3.711598231413418270e-01,9.383298276926269610e-01
3.998000000000000398e+01,1.663866981059718697e-01,4.041825399395035934e-01,8.896475651448740862e-01,-1.048187398923500213e-01,3.711593803656538793e-01,9.383277571930720429e-01
3.999000000000000199e+01,1.654556082617166801e-01,4.065968470406896018e-01,8.903272288506236531e-01,-1.048203872256545099e-01,3.711588407326333883e-01,9.383257682592872628e-01
4.000000000000000000e+01,1.645185127745143749e-01,4.090298027911946077e-01,8.910454154870766086e-01,-1.048216661022898927e-01,3.711582130321802730e-01,9.383238617098085266e-01
4.000999999999999801e+01,1.635773477621651484e-01,4.114760951264023747e-01,8.918017473114527860e-01,-1.048225957261819941e-01,3.711575043308628086e-01,9.383220344050426931e-01
4.002000000000000313e+01,1.626340379821018811e-01,4.139304646299372115e-01,8.925955945986199236e-01,-1.048231908451949940e-01,3.711567250014571884e-01,9.383202863022575002e-01
4.003000000000000114e+01,1.616904907364000443e-01,4.163877122104345241e-01,8.934260717682510622e-01,-1.048234672148586066e-01,3.711558915170997119e-01,9.383186209898697339e-01
4.003999999999999915e+01,1.607485923347543588e-01,4.188427073172880100e-01,8.942920346322565939e-01,-1.048234401134175292e-01,3.711550173731017477e-01,9.383170402838282298e-01
4.005000000000000426e+01,1.598102092606392133e-01,4.212903965063801714e-01,8.951920778183151128e-01,-1.048231352872322913e-01,3.711541275437896803e-01,9.383155391941742085e-01
4.006000000000000227e+01,1.588771807034616568e-01,4.237258104485781551e-01,8.961245364313600303e-01,-1.048225601306470717e-01,3.711532307036534695e-01,9.383141132513780347e-01
4.007000000000000028e+01,1.579513070811301712e-01,4.261440703028410715e-01,8.970874910714815575e-01,-1.048217127197227372e-01,3.711523165796466461e-01,9.383127590213218294e-01
4.007999999999999829e+01,1.570343452403710482e-01,4.285403959715822775e-01,8.980787731101691485e-01,-1.048206293918930720e-01,3.711514080412876004e-01,9.383114654847161118e-01
4.009000000000000341e+01,1.561280073271729407e-01,4.309101107043138423e-01,8.990959683120298696e-01,-1.048193465095041965e-01,3.711505308613903820e-01,9.383102177440333369e-01
4.010000000000000142e+01,1.552339743615074874e-01,4.332486389471634225e-01,9.001364115905723384e-01,-1.048178077377245748e-01,3.711496201434355546e-01,9.383090250175427638e-01
4.010999999999999943e+01,1.543538854790557358e-01,4.355515157020479200e-01,9.011972007230468762e-01,-1.048160099372498627e-01,3.711486612524103057e-01,9.383078960225140763e-01
4.011999999999999744e+01,1.534893334452023528e-01,4.378143901460389564e-01,9.022752062574548315e-01,-1.048139761334263287e-01,3.711476682043805542e-01,9.383068352260993672e-01
4.013000000000000256e+01,1.526418653150534155e-01,4.400330267979659649e-01,9.033670793903435525e-01,-1.048117280304604187e-01,3.711466546563542135e-01,9.383058449419038327e-01
4.014000000000000057e+01,1.518129828838352124e-01,4.422033061809497179e-01,9.044692614634932681e-01,-1.048092832517884265e-01,3.711456297735663545e-01,9.383049261390945528e-01
4.014999999999999858e+01,1.510041433799309551e-01,4.443212245563244456e-01,9.055779946147122228e-01,-1.048066565019596941e-01,3.711445990572659337e-01,9.383040789599925713e-01
4.016000000000000369e+01,1.502167604282358682e-01,4.463828926231773742e-01,9.066893334881501731e-01,-1.048038607563965274e-01,3.711435657122607035e-01,9.383033030198590918e-01
4.017000000000000171e+01,1.494522052563790893e-01,4.483845333174117376e-01,9.077991580962463392e-01,-1.048009069047511344e-01,3.711425317583658123e-01,9.383025993721858526e-01
4.017999999999999972e+01,1.487118072271713942e-01,4.503224782229680034e-01,9.089031879305902173e-01,-1.047978063333654397e-01,3.711414974027772429e-01,9.383019688715771300e-01
4.018999999999999773e+01,1.479968570113374959e-01,4.521931628829913841e-01,9.099969960334746144e-01,-1.047945729805377507e-01,3.711404637492614622e-01,9.383014084492339313e-01
4.020000000000000284e+01,1.473086100384210506e-01,4.539931212565294638e-01,9.110760241833896211e-01,-1.047912182057164771e-01,3.711394327673081528e-01,9.383009161046733659e-01
4.021000000000000085e+01,1.466482890507625481e-01,4.557189788912454631e-01,9.121355994310695881e-01,-1.047877513951883943e-01,3.711384062482538937e-01,9.383004904014128345e-01
4.021999999999999886e+01,1.460170871801721448e-01,4.573674449452682644e-01,9.131709514436527897e-01,-1.047841806458908454e-01,3.711373857013687272e-01,9.383001300713873505e-01
4.023000000000000398e+01,1.454161715536930188e-01,4.589353030497097530e-01,9.141772306289969174e-01,-1.047805129975907940e-01,3.711363723588363972e-01,9.382998338774982683e-01
4.024000000000000199e+01,1.448466873911719854e-01,4.604194010035781992e-01,9.151495270331050369e-01,-1.047767544573678516e-01,3.711353671595821746e-01,9.382996005713181153e-01
4.025000000000000000e+01,1.443097625754968805e-01,4.618166393052907104e-01,9.160828900037274458e-01,-1.047729099535422148e-01,3.711343707211356979e-01,9.382994288838165664e-01
4.025999999999999801e+01,1.438065126825734952e-01,4.631239585343180365e-01,9.169723486172731697e-01,-1.047689832714211455e-01,3.711333833132793303e-01,9.382993175284717324e-01
4.027000000000000313e+01,1.433380464596598902e-01,4.643383256044584795e-01,9.178129328717570257e-01,-1.047649769875151349e-01,3.711324048387624197e-01,9.382992652100030639e-01
4.028000000000000114e+01,1.429054717404756591e-01,4.654567189182349241e-01,9.185996956551057968e-01,-1.047608924065066560e-01,3.711314348214281300e-01,9.382992706364087221e-01
4.028999999999999915e+01,1.425099017844762561e-01,4.664761124602045950e-01,9.193277355055510247e-01,-1.047567295017045180e-01,3.711304724002485456e-01,9.382993325333595092e-01
4.030000000000000426e+01,1.421524620261510885e-01,4.673934588754675157e-01,9.199922201888167672e-01,-1.047524868590715974e-01,3.711295163274544451e-01,9.382994496603936918e-01
4.031000000000000227e+01,1.418342972182045636e-01,4.682056715884684306e-01,9.205884111252464752e-01,-1.047481616250122427e-01,3.711285649692803723e-01,9.382996208284499762e-01
4.032000000000000028e+01,1.415565277648482001e-01,4.689095995488007373e-01,9.211116998508580567e-01,-1.047437493077066351e-01,3.711276162004108481e-01,9.382998448889022791e-01
4.032999999999999829e+01,1.413191264244253453e-01,4.695036191134875359e-01,9.215591246455494545e-01,-1.047393219137779802e-01,3.711267057528004898e-01,9.383001152150535207e-01
4.034000000000000341e+01,1.411217477203329795e-01,4.699943591571200674e-01,9.219326297005528970e-01,-1.047351344880457918e-01,3.711259770974621452e-01,9.383004810340438429e-01
4.035000000000000142e+01,1.409674591342890138e-01,4.703892152030233476e-01,9.222319671027946475e-01,-1.047312160580594897e-01,3.711253952741591089e-01,9.383010085190665039e-01
4.035999999999999943e+01,1.408546005730767492e-01,4.707000594553357731e-01,9.224630990045921131e-01,-1.047278026874590706e-01,3.711249646548381298e-01,9.383016547829340359e-01
4.036999999999999744e+01,1.407788536861431794e-01,4.709400827769222309e-01,9.226350131776519525e-01,-1.047251023067364145e-01,3.711247392895707931e-01,9.383023754243040582e-01
4.038000000000000256e+01,1.407345078519054993e-01,4.711222092029888064e-01,9.227577544825765754e-01,-1.047232179493392118e-01,3.711247209768125388e-01,9.383031108883634897e-01
4.039000000000000057e+01,1.407153660342468915e-01,4.712581666931056623e-01,9.228411859273033535e-01,-1.047221523230801310e-01,3.711248468740013795e-01,9.383038009099853305e-01
4.039999999999999858e+01,1.407153619683292889e-01,4.713581190831667156e-01,9.228943084892652360e-01,-1.047218382555901578e-01,3.711250355164000814e-01,9.383044173020262946e-01
4.041000000000000369e+01,1.407290038838377721e-01,4.714305530853219461e-01,9.229248951437286630e-01,-1.047222045866400414e-01,3.711252582653981613e-01,9.383049511864601788e-01
4.042000000000000171e+01,1.407515910798452785e-01,4.714823456414718450e-01,9.229393769232083766e-01,-1.047231705776698746e-01,3.711255084674878746e-01,9.383053967114548533e-01
4.042999999999999972e+01,1.407792915166152792e-01,4.715189285246435547e-01,9.229428820027474334e-01,-1.047246446764279054e-01,3.711257861700430483e-01,9.383057520011728325e-01
4.043999999999999773e+01,1.408091338265287096e-01,4.715445975884711705e-01,9.229394383239132305e-01,-1.047265438444488217e-01,3.711261034997318520e-01,9.383060124013182790e-01
4.045000000000000284e+01,1.408389343328080301e-01,4.715628026189374600e-01,9.229321851179000946e-01,-1.047287726069927316e-01,3.711264669560617735e-01,9.383061855179526400e-01
4.046000000000000085e+01,1.408671588896992510e-01,4.715757173897518473e-01,9.229230944944832871e-01,-1.047312299596638852e-01,3.711268703717498507e-01,9.383062869247716931e-01
4.046999999999999886e+01,1.408928448263957467e-01,4.715849031257290935e-01,9.229134953316278089e-01,-1.047338262146863125e-01,3.711273042936958921e-01,9.383063371911286588e-01
4.048000000000000398e+01,1.409154799564061589e-01,4.715914901184777852e-01,9.229042447181328157e-01,-1.047364928853463106e-01,3.711277584913557637e-01,9.383063524002166478e-01
4.049000000000000199e+01,1.409348890013918387e-01,4.715962829689082092e-01,9.228958473166012366e-01,-1.047391838909365741e-01,3.711282265855198603e-01,9.383063410619234546e-01
4.050000000000000000e+01,1.409511351694603953e-01,4.715998447246605441e-01,9.228885541895947009e-01,-1.047418661382767124e-01,3.711287014667830064e-01,9.383063065559711369e-01
4.050999999999999801e+01,1.409644369273650721e-01,4.716025621829897929e-01,9.228824423236116070e-01,-1.047445210787269071e-01,3.711291662824654503e-01,9.383062371169009763e-01
4.052000000000000313e+01,1.409751055721957524e-01,4.716047014390901682e-01,9.228774770214513978e-01,-1.047471397691834560e-01,3.711296227783136836e-01,9.383061271266779357e-01
4.053000000000000114e+01,1.409834960237404677e-01,4.716064459767342343e-01,9.228735575321820317e-01,-1.047497080038133632e-01,3.711300712759834641e-01,9.383059802418599604e-01
4.053999999999999915e+01,1.409899705180797935e-01,4.716079139431116896e-01,9.228705480937789973e-01,-1.047522166435581881e-01,3.711305111611444829e-01,9.383058005273628988e-01
4.055000000000000426e+01,1.409948747059470986e-01,4.716091794414581373e-01,9.228683008374743979e-01,-1.047546614967467399e-01,3.711309416090678992e-01,9.383055914882718618e-01
4.056000000000000227e+01,1.409985229160644893e-01,4.716102885104178077e-01,9.228666709844487448e-01,-1.047570417821397232e-01,3.711313615288228673e-01,9.383053560159426709e-01
4.057000000000000028e+01,1.410011886602933473e-01,4.716112433436703277e-01,9.228655067224097452e-01,-1.047593583803574369e-01,3.711317691446868183e-01,9.383050964822104989e-01
4.057999999999999829e+01,1.410031015145488953e-01,4.716119847256871056e-01,9.228646355651826116e-01,-1.047616131937117862e-01,3.711321624210461301e-01,9.383048148706485403e-01
4.059000000000000341e+01,1.410044554129977756e-01,4.716125116906698111e-01,9.228639496232072803e-01,-1.047638105441431600e-01,3.711325411664679885e-01,9.383045129094521597e-01
4.060000000000000142e+01,1.410054077053135013e-01,4.716128540531842606e-01,9.228633843242770585e-01,-1.047659550056746630e-01,3.711329053626214458e-01,9.383041921119846807e-01
4.060999999999999943e+01,1.410060811045615869e-01,4.716130469402350367e-01,9.228628975844888060e-01,-1.047680507100922087e-01,3.711332547355659650e-01,9.383038538228263281e-01
4.061999999999999744e+01,1.410065681429035211e-01,4.716131222403194823e-01,9.228624607856957818e-01,-1.047701013297791250e-01,3.711335889361137563e-01,9.383034992707346422e-01
4.063000000000000256e+01,1.410069373292828221e-01,4.716131065075835904e-01,9.228620540790386517e-01,-1.047721101400391763e-01,3.711339077351589744e-01,9.383031296129363819e-01
4.064000000000000057e+01,1.410072413616281217e-01,4.716130214455567793e-01,9.228616629827323115e-01,-1.047740799257408928e-01,3.711342111588774029e-01,9.383027459946066129e-01
4.064999999999999858e+01,1.410075252749779517e-01,4.716128860204748530e-01,9.228612758360910107e-01,-1.047760133162402851e-01,3.711344994019795118e-01,9.383023495378839396e-01
4.066000000000000369e+01,1.410078216578209975e-01,4.716127281634044377e-01,9.228608939753626395e-01,-1.047779133603244373e-01,3.711347737315049966e-01,9.383019410318046427e-01
4.067000000000000171e+01,1.410081476986246585e-01,4.716125847749945699e-01,9.228605329292830506e-01,-1.047797829240920547e-01,3.711350356847883392e-01,9.383015210785479177e-01
4.067999999999999972e+01,1.410085079187066992e-01,4.716124754808477260e-01,9.228602014938194209e-01,-1.047816239408369959e-01,3.711352867243963849e-01,9.383010907213092944e-01
4.068999999999999773e+01,1.410088989703790485e-01,4.716124068818994264e-01,9.228599027750539197e-01,-1.047834376298819176e-01,3.711355276988529406e-01,9.383006510865974370e-01
4.070000000000000284e+01,1.410093133693498535e-01,4.716123779048704834e-01,9.228596364930804485e-01,-1.047852249489411580e-01,3.711357591223235497e-01,9.383002032491870592e-01
4.071000000000000085e+01,1.410097420432697146e-01,4.716123834396259706e-01,9.228594005112744636e-01,-1.047869868543439970e-01,3.711359815513243232e-01,9.382997482207697804e-01
4.071999999999999886e+01,1.410101759638244245e-01,4.716124167035180559e-01,9.228591918169065655e-01,-1.047887242864101176e-01,3.711361956058247813e-01,9.382992869470073716e-01
4.073000000000000398e+01,1.410106070918525079e-01,4.716124706900678976e-01,9.228590071254302307e-01,-1.047904381248425387e-01,3.711364019057430408e-01,9.382988203050038889e-01
4.074000000000000199e+01,1.410110288369025577e-01,4.716125389819953440e-01,9.228588432311983780e-01,-1.047921291692397727e-01,3.711366010158764217e-01,9.382983491016186894e-01
4.075000000000000000e+01,1.410114361928920534e-01,4.716126161403788597e-01,9.228586971919372495e-01,-1.047937981425414861e-01,3.711367934192482121e-01,9.382978740736221956e-01
4.075999999999999801e+01,1.410118256725735320e-01,4.716126978250014257e-01,9.228585664082213924e-01,-1.047954457050732646e-01,3.711369795140604944e-01,9.382973958898798150e-01
4.077000000000000313e+01,1.410121951298277665e-01,4.716127807557103924e-01,9.228584486399772358e-01,-1.047970724699826411e-01,3.711371596243893678e-01,9.382969151551544540e-01
4.078000000000000114e+01,1.410125338578121224e-01,4.716128723236979181e-01,9.228583538254476748e-01,-1.047986795241814539e-01,3.711373342451426693e-01,9.382964325232202585e-01
4.078999999999999915e+01,1.410127718076929770e-01,4.716130415728496117e-01,9.228583659014734097e-01,-1.048002697128944671e-01,3.711375051681793380e-01,9.382959495212124246e-01
4.080000000000000426e+01,1.410129313681176555e-01,4.716132648123342874e-01,9.228584559194701331e-01,-1.048018403045534591e-01,3.711376714588143222e-01,9.382954662882843078e-01
4.081000000000000227e+01,1.410130536138497481e-01,4.716134995137123420e-01,9.228585725050090227e-01,-1.048033898126198293e-01,3.711378319902572387e-01,9.382949826189739273e-01
4.082000000000000028e+01,1.410131650312116125e-01,4.716137191372164472e-01,9.228586833276111179e-01,-1.048049186483305112e-01,3.711379865768832387e-01,9.382944986116147357e-01
4.082999999999999829e+01,1.410132810974640549e-01,4.716139094592235459e-01,9.228587704990587337e-01,-1.048064279658403181e-01,3.711381355602065835e-01,9.382940144953583195e-01
4.084000000000000341e+01,1.410134096342237076e-01,4.716140646459003327e-01,9.228588259945786909e-01,-1.048079190217077877e-01,3.711382794345142178e-01,9.382935305336111975e-01
4.085000000000000142e+01,1.410135533196902324e-01,4.716141842248267602e-01,9.228588481892926465e-01,-1.048093929137495217e-01,3.711384186526375251e-01,9.382930469840992105e-01
4.085999999999999943e+01,1.410137115692825238e-01,4.716142708775254988e-01,9.228588393250642952e-01,-1.048108505180718880e-01,3.711385535634890154e-01,9.382925640854776761e-01
4.086999999999999744e+01,1.410138819205013216e-01,4.716143289011760498e-01,9.228588037173008907e-01,-1.048122925089956525e-01,3.711386844168943488e-01,9.382920820553304342e-01
4.088000000000000256e+01,1.410140610198947764e-01,4.716143631867389385e-01,9.228587465357179775e-01,-1.048137194031140557e-01,3.711388113919645293e-01,9.382916010922660588e-01
4.089000000000000057e+01,1.410142452935632118e-01,4.716143785794312815e-01,9.228586730182815057e-01,-1.048151316027074592e-01,3.711389346265988598e-01,9.382911213788123206e-01
4.089999999999999858e+01,1.410144313724343290e-01,4.716143795118653559e-01,9.228585880022203147e-01,-1.048165294306926815e-01,3.711390542396407199e-01,9.382906430838368061e-01
4.091000000000000369e+01,1.410146163341202963e-01,4.716143698241523907e-01,9.228584956790454319e-01,-1.048179131564028754e-01,3.711391703444161250e-01,9.382901663641950440e-01
4.092000000000000171e+01,1.410147978133843294e-01,4.716143527064057261e-01,9.228583995012155095e-01,-1.048192830137976150e-01,3.711392830553072453e-01,9.382896913657043925e-01
4.092999999999999972e+01,1.410149740233945792e-01,4.716143307165718279e-01,9.228583021858403068e-01,-1.048206392140381832e-01,3.711393924896931318e-01,9.382892182236550749e-01
4.093999999999999773e+01,1.410151437206325076e-01,4.716143058404226873e-01,9.228582057755663204e-01,-1.048219819540146258e-01,3.711394987673073409e-01,9.382887470630796312e-01
4.095000000000000284e+01,1.410153061380207129e-01,4.716142795712044977e-01,9.228581117286098756e-01,-1.048233114220073758e-01,3.711396020084858360e-01,9.382882779989258903e-01
4.096000000000000085e+01,1.410154609038147544e-01,4.716142529944011286e-01,9.228580210190404642e-01,-1.048246278013092447e-01,3.711397023322196564e-01,9.382878111362615847e-01
4.096999999999999886e+01,1.410156079581264266e-01,4.716142268687941730e-01,9.228579342353577797e-01,-1.048259312723915648e-01,3.711397998544941901e-01,9.382873465705434679e-01
4.098000000000000398e+01,1.410157474745326045e-01,4.716142016990340080e-01,9.228578516703750401e-01,-1.048272220140453875e-01,3.711398946871066196e-01,9.382868843879874632e-01
4.099000000000000199e+01,1.410158797909625006e-01,4.716141777976153304e-01,9.228577733989357101e-01,-1.048285002038197439e-01,3.711399869369740867e-01,9.382864246660285179e-01
4.100000000000000000e+01,1.410160053517210133e-01,4.716141553358799698e-01,9.228576993423687203e-01,-1.048297660179940832e-01,3.711400767058545269e-01,9.382859674738435185e-01
4.100999999999999801e+01,1.410161246609371033e-01,4.716141343846932954e-01,9.228576293200103642e-01,-1.048310196312725179e-01,3.711401640903729815e-01,9.382855128729358229e-01
4.102000000000000313e+01,1.410162382467503861e-01,4.716141149459791015e-01,9.228575630890196724e-01,-1.048322612163393591e-01,3.711402491822460292e-01,9.382850609177266765e-01
4.103000000000000114e+01,1.410163466349921846e-01,4.716140969765131863e-01,9.228575003740935312e-01,-1.048334909433724094e-01,3.711403320686070817e-01,9.382846116561560645e-01
4.103999999999999915e+01,1.410164503308830863e-01,4.716140804053954860e-01,9.228574408888139402e-01,-1.048347089795796244e-01,3.711404128323705920e-01,9.382841651302638031e-01
4.105000000000000426e+01,1.410165498072180057e-01,4.716140651465121625e-01,9.228573843503096175e-01,-1.048359154888026668e-01,3.711404915525875481e-01,9.382837213767398765e-01
4.106000000000000227e+01,1.410166454976165551e-01,4.716140511071336694e-01,9.228573304887364159e-01,-1.048371106312107892e-01,3.711405683047644954e-01,9.382832804274315874e-01
4.107000000000000028e+01,1.410167377935652999e-01,4.716140381936212433e-01,9.228572790528727365e-01,-1.048382945630842583e-01,3.711406431611408707e-01,9.382828423098148463e-01
4.107999999999999829e+01,1.410168270441807814e-01,4.716140263150146450e-01,9.228572298129021911e-01,-1.048394674366905921e-01,3.711407161909168195e-01,9.382824070474129474e-01
4.109000000000000341e+01,1.410169135578203115e-01,4.716140153851213213e-01,9.228571825612384982e-01,-1.048406294002414280e-01,3.711407874604407131e-01,9.382819746601792632e-01
4.110000000000000142e+01,1.410169976048518958e-01,4.716140053235757246e-01,9.228571371120577460e-01,-1.048417805979150463e-01,3.711408570333624146e-01,9.382815451648329752e-01
4.110999999999999943e+01,1.410170794210663658e-01,4.716139960562178990e-01,9.228570933000270760e-01,-1.048429211699320185e-01,3.711409249707607327e-01,9.382811185751618321e-01
4.111999999999999744e+01,1.410171592113522165e-01,4.716139875150458516e-01,9.228570509786032661e-01,-1.048440512526732926e-01,3.711409913312508357e-01,9.382806949022906018e-01
4.113000000000000256e+01,1.410172371533690572e-01,4.716139796379206772e-01,9.228570100181398006e-01,-1.048451709788209840e-01,3.711410561710812850e-01,9.382802741549179926e-01
4.114000000000000057e+01,1.410173134010477558e-01,4.716139723681432860e-01,9.228569703039786187e-01,-1.048462804775175533e-01,3.711411195442215205e-01,9.382798563395304825e-01
4.114999999999999858e+01,1.410173880878189401e-01,4.716139656539841130e-01,9.228569317346337897e-01,-1.048473798745329921e-01,3.711411815024448502e-01,9.382794414605943878e-01
4.116000000000000369e+01,1.410174613295088197e-01,4.716139594482119390e-01,9.228568942201182956e-01,-1.048484692924304684e-01,3.711412420954097735e-01,9.382790295207267262e-01
4.117000000000000171e+01,1.410175332268953363e-01,4.716139537076516342e-01,9.228568576804497825e-01,-1.048495488507351775e-01,3.711413013707401398e-01,9.382786205208489827e-01
4.117999999999999972e+01,1.410176038679240573e-01,4.716139483927812015e-01,9.228568220443404968e-01,-1.048506186660877887e-01,3.711413593741016981e-01,9.382782144603289964e-01
4.118999999999999773e+01,1.410176733296127916e-01,4.716139434673767838e-01,9.228567872480586409e-01,-1.048516788523969068e-01,3.711414161492800901e-01,9.382778113371078588e-01
4.120000000000000284e+01,1.410177416796707661e-01,4.716139388981995806e-01,9.228567532344577051e-01,-1.048527295209785298e-01,3.711414717382581774e-01,9.382774111478164869e-01
4.121000000000000085e+01,1.410178089778675314e-01,4.716139346547247868e-01,9.228567199521422459e-01,-1.048537707806848074e-01,3.711415261812885391e-01,9.382770138878805399e-01
4.121999999999999886e+01,1.410178752771859834e-01,4.716139307089044497e-01,9.228566873547634497e-01,-1.048548027380262204e-01,3.711415795169676346e-01,9.382766195516207830e-01
4.123000000000000398e+01,1.410179406247915601e-01,4.716139270349604673e-01,9.228566554004181688e-01,-1.048558254972807302e-01,3.711416317823056921e-01,9.382762281323386855e-01
4.124000000000000199e+01,1.410180050628454251e-01,4.716139236092029563e-01,9.228566240511366647e-01,-1.048568391605970845e-01,3.711416830127951538e-01,9.382758396224006869e-01
4.125000000000000000e+01,1.410180686291879759e-01,4.716139204098674376e-01,9.228565932724424048e-01,-1.048578438280897140e-01,3.711417332424767901e-01,9.382754540133123600e-01
4.125999999999999801e+01,1.410181313579166595e-01,4.716139174169687864e-01,9.228565630329780278e-01,-1.048588395979244137e-01,3.711417825040019824e-01,9.382750712957905748e-01
4.127000000000000313e+01,1.410181932798721394e-01,4.716139146121671732e-01,9.228565333041759411e-01,-1.048598265664004714e-01,3.711418308286947298e-01,9.382746914598235621e-01
4.128000000000000114e+01,1.410646140624749190e-01,4.715281915615754937e-01,9.227682951504936337e-01,-1.048809477697318915e-01,3.711436976353004180e-01,9.382522428124324687e-01
4.128999999999999915e+01,1.414055380503732584e-01,4.709309810634021431e-01,9.221608355959444170e-01,-1.049537226442222304e-01,3.711697026877700534e-01,9.381668397165825457e-01
4.130000000000000426e+01,1.419603404006265779e-01,4.700325494218001721e-01,9.212325257463247485e-01,-1.050199540789592406e-01,3.712234886860196759e-01,9.380826573665085322e-01
4.131000000000000227e+01,1.426199989082725661e-01,4.690457875824751710e-01,9.201880396188599764e-01,-1.050800700850814673e-01,3.712906906794135042e-01,9.380018842922129840e-01
4.132000000000000028e+01,1.433079092581327485e-01,4.680992160210120101e-01,9.191534826212250930e-01,-1.051375105458810799e-01,3.713601914747626243e-01,9.379201954164324562e-01
4.132999999999999829e+01,1.439739901475309558e-01,4.672632855271194874e-01,9.181993468268722092e-01,-1.051944982401740170e-01,3.714269261989786575e-01,9.378340053631679663e-01
4.134000000000000341e+01,1.445888310360107509e-01,4.665697677511430053e-01,9.173583942727342455e-01,-1.052524107862915642e-01,3.714905333966252443e-01,9.377408140467008435e-01
4.135000000000000142e+01,1.451385601733075903e-01,4.660258751336441296e-01,9.166389594497499349e-01,-1.053118869227044341e-01,3.715533440305412438e-01,9.376389710230441654e-01
4.135999999999999943e+01,1.456203401581642742e-01,4.656242806198011563e-01,9.160345735146117052e-01,-1.053729447174828610e-01,3.716187439819859106e-01,9.375274041381533863e-01
4.136999999999999744e+01,1.460386145247082601e-01,4.653500040979757779e-01,9.155306975485557608e-01,-1.054351819557129838e-01,3.716901111949219016e-01,9.374054024622682224e-01
4.138000000000000256e+01,1.464021866583452569e-01,4.651849281764595667e-01,9.151092173991479672e-01,-1.054979365114623036e-01,3.717701863445945776e-01,9.372724709643446284e-01
4.139000000000000057e+01,1.467222614564133165e-01,4.651108589942773430e-01,9.147514042987838767e-01,-1.055604948038774138e-01,3.718610007145244367e-01,9.371282684193963375e-01
4.139999999999999858e+01,1.470107030837449480e-01,4.651110264302929509e-01,9.144396415253420729e-01,-1.056222587237384825e-01,3.719638211882314582e-01,9.369725058331894729e-01
4.141000000000000369e+01,1.472789522031409115e-01,4.651708652570543112e-01,9.141583600229102879e-01,-1.056828265874065614e-01,3.720792836697194295e-01,9.368048969224551659e-01
4.142000000000000171e+01,1.475373621437537086e-01,4.652782780250689365e-01,9.138944407927974689e-01,-1.057420286273569460e-01,3.722075988432380633e-01,9.366251240412217793e-01
4.142999999999999972e+01,1.477948321287064493e-01,4.654235594970748680e-01,9.136372679431797872e-01,-1.057999088527642739e-01,3.723487432161872168e-01,9.364328199368501249e-01
4.143999999999999773e+01,1.480586512014034628e-01,4.655991504159884831e-01,9.133785798800981848e-01,-1.058566742356346901e-01,3.725026070081571827e-01,9.362275638365038510e-01
4.145000000000000284e+01,1.483344977939222709e-01,4.657993000294551322e-01,9.131122031034840658e-01,-1.059126324300805749e-01,3.726690896072260561e-01,9.360088847705191339e-01
4.146000000000000085e+01,1.486265340271465951e-01,4.660197234261274080e-01,9.128337467523786053e-01,-1.059681352950625072e-01,3.728481493486384135e-01,9.357762623244851863e-01
4.146999999999999886e+01,1.489401190416465015e-01,4.662579389584616263e-01,9.125396874638138645e-01,-1.059963884207041213e-01,3.730038591699143535e-01,9.355318357317938815e-01
4.148000000000000398e+01,1.492798052089410188e-01,4.665127851329571307e-01,9.122278724500141323e-01,-1.059963647328857894e-01,3.731132315508081110e-01,9.352658900149491972e-01
4.149000000000000199e+01,1.496464397986059236e-01,4.667830605462880977e-01,9.118977351469313986e-01,-1.059878730085897780e-01,3.731986930478020104e-01,9.349750714507304439e-01
4.150000000000000000e+01,1.500393929301106766e-01,4.670674312987125876e-01,9.115492777555160853e-01,-1.059781152395839199e-01,3.732782036612325993e-01,9.346619657006951520e-01
4.150999999999999801e+01,1.504570747393329522e-01,4.673645829121408912e-01,9.111829560133438699e-01,-1.059681652354126646e-01,3.733606590523862456e-01,9.343289681862148033e-01
4.152000000000000313e+01,1.508974592626051436e-01,4.676733891516691166e-01,9.107995724869314413e-01,-1.059572201494128896e-01,3.734492698205786887e-01,9.339774199610844096e-01
